0.001 	 15356 
0.002 	 243 
0.003 	 203 
0.004 	 143 
0.005 	 88 
0.006 	 116 
0.007 	 100 
0.008 	 111 
0.009 	 80 
0.010 	 62 
0.011 	 48 
0.012 	 44 
0.013 	 49 
0.014 	 45 
0.015 	 84 
0.016 	 60 
0.017 	 59 
0.018 	 44 
0.019 	 52 
0.020 	 102 
0.021 	 65 
0.022 	 74 
0.023 	 60 
0.024 	 81 
0.025 	 78 
0.026 	 88 
0.027 	 95 
0.028 	 117 
0.029 	 118 
0.030 	 101 
0.031 	 105 
0.032 	 100 
0.033 	 120 
0.034 	 131 
0.035 	 121 
0.036 	 120 
0.037 	 152 
0.038 	 191 
0.039 	 233 
0.040 	 271 
0.041 	 248 
0.042 	 256 
0.043 	 249 
0.044 	 293 
0.045 	 253 
0.046 	 330 
0.047 	 325 
0.048 	 301 
0.049 	 343 
0.050 	 306 
0.051 	 337 
0.052 	 301 
0.053 	 316 
0.054 	 314 
0.055 	 330 
0.056 	 323 
0.057 	 335 
0.058 	 332 
0.059 	 355 
0.060 	 341 
0.061 	 321 
0.062 	 354 
0.063 	 353 
0.064 	 343 
0.065 	 384 
0.066 	 393 
0.067 	 385 
0.068 	 344 
0.069 	 373 
0.070 	 363 
0.071 	 409 
0.072 	 345 
0.073 	 338 
0.074 	 386 
0.075 	 413 
0.076 	 456 
0.077 	 370 
0.078 	 329 
0.079 	 323 
0.080 	 130 
0.081 	 143 
0.082 	 133 
0.083 	 142 
0.084 	 154 
0.085 	 154 
0.086 	 121 
0.087 	 149 
0.088 	 150 
0.089 	 146 
0.090 	 129 
0.091 	 119 
0.092 	 91 
0.093 	 98 
0.094 	 79 
0.095 	 59 
0.096 	 80 
0.097 	 55 
0.098 	 54 
0.099 	 45 
0.100 	 51 
0.101 	 51 
0.102 	 45 
0.103 	 34 
0.104 	 27 
0.105 	 26 
0.106 	 25 
0.107 	 36 
0.108 	 23 
0.109 	 27 
0.110 	 18 
0.111 	 26 
0.112 	 19 
0.113 	 61 
0.114 	 22 
0.115 	 24 
0.116 	 31 
0.117 	 24 
0.118 	 19 
0.119 	 20 
0.120 	 20 
0.121 	 24 
0.122 	 24 
0.123 	 22 
0.124 	 20 
0.125 	 14 
0.126 	 23 
0.127 	 15 
0.128 	 9 
0.129 	 21 
0.130 	 13 
0.131 	 45 
0.132 	 21 
0.133 	 15 
0.134 	 16 
0.135 	 15 
0.136 	 15 
0.137 	 14 
0.138 	 13 
0.139 	 13 
0.140 	 8 
0.141 	 13 
0.142 	 14 
0.143 	 15 
0.144 	 11 
0.145 	 20 
0.146 	 10 
0.147 	 15 
0.148 	 43 
0.149 	 17 
0.150 	 11 
0.151 	 16 
0.152 	 21 
0.153 	 14 
0.154 	 12 
0.155 	 10 
0.156 	 14 
0.157 	 9 
0.158 	 15 
0.159 	 8 
0.160 	 16 
0.161 	 10 
0.162 	 9 
0.163 	 11 
0.164 	 42 
0.165 	 12 
0.166 	 12 
0.167 	 13 
0.168 	 11 
0.169 	 11 
0.170 	 17 
0.171 	 9 
0.172 	 15 
0.173 	 17 
0.174 	 17 
0.175 	 15 
0.176 	 17 
0.177 	 12 
0.178 	 6 
0.179 	 10 
0.180 	 26 
0.181 	 34 
0.182 	 15 
0.183 	 13 
0.184 	 14 
0.185 	 12 
0.186 	 9 
0.187 	 14 
0.188 	 9 
0.189 	 10 
0.190 	 13 
0.191 	 13 
0.192 	 12 
0.193 	 15 
0.194 	 19 
0.195 	 11 
0.196 	 39 
0.197 	 8 
0.198 	 18 
0.199 	 13 
0.200 	 9 
0.201 	 12 
0.202 	 12 
0.203 	 15 
0.204 	 13 
0.205 	 15 
0.206 	 13 
0.207 	 14 
0.208 	 12 
0.209 	 18 
0.210 	 14 
0.211 	 14 
0.212 	 41 
0.213 	 13 
0.214 	 11 
0.215 	 10 
0.216 	 13 
0.217 	 14 
0.218 	 13 
0.219 	 11 
0.220 	 16 
0.221 	 14 
0.222 	 14 
0.223 	 16 
0.224 	 12 
0.225 	 16 
0.226 	 15 
0.227 	 44 
0.228 	 8 
0.229 	 13 
0.230 	 14 
0.231 	 14 
0.232 	 12 
0.233 	 18 
0.234 	 12 
0.235 	 18 
0.236 	 14 
0.237 	 12 
0.238 	 14 
0.239 	 12 
0.240 	 16 
0.241 	 47 
0.242 	 11 
0.243 	 19 
0.244 	 14 
0.245 	 12 
0.246 	 24 
0.247 	 12 
0.248 	 12 
0.249 	 13 
0.250 	 20 
0.251 	 17 
0.252 	 13 
0.253 	 14 
0.254 	 14 
0.255 	 29 
0.256 	 32 
0.257 	 12 
0.258 	 16 
0.259 	 17 
0.260 	 14 
0.261 	 12 
0.262 	 15 
0.263 	 12 
0.264 	 19 
0.265 	 25 
0.266 	 6 
0.267 	 11 
0.268 	 16 
0.269 	 44 
0.270 	 16 
0.271 	 20 
