0.111 	 8 
0.112 	 5 
0.112 	 6 
0.112 	 9 
0.112 	 14 
0.112 	 5 
0.112 	 5 
0.112 	 7 
0.112 	 7 
0.112 	 6 
0.112 	 5 
0.113 	 9 
0.113 	 10 
0.113 	 10 
0.113 	 8 
0.113 	 10 
0.113 	 9 
0.113 	 5 
0.113 	 11 
0.113 	 10 
0.113 	 5 
0.114 	 4 
0.114 	 5 
0.114 	 4 
0.114 	 7 
0.114 	 5 
0.114 	 12 
0.114 	 5 
0.114 	 7 
0.114 	 6 
0.114 	 6 
0.115 	 9 
0.115 	 2 
0.115 	 8 
0.115 	 5 
0.115 	 8 
0.115 	 6 
0.115 	 10 
0.115 	 9 
0.115 	 5 
0.115 	 9 
0.116 	 5 
0.116 	 8 
0.116 	 8 
0.116 	 6 
0.116 	 6 
0.116 	 5 
0.116 	 4 
0.116 	 10 
0.116 	 4 
0.116 	 1 
0.117 	 6 
0.117 	 9 
0.117 	 5 
0.117 	 7 
0.117 	 6 
0.117 	 8 
0.117 	 4 
0.117 	 8 
0.117 	 5 
0.117 	 3 
0.118 	 9 
0.118 	 10 
0.118 	 3 
0.118 	 5 
0.118 	 3 
0.118 	 5 
0.118 	 8 
0.118 	 6 
0.118 	 7 
0.118 	 7 
0.119 	 3 
0.119 	 6 
0.119 	 10 
0.119 	 7 
0.119 	 2 
0.119 	 7 
0.119 	 9 
0.119 	 5 
0.119 	 10 
0.119 	 5 
0.120 	 9 
0.120 	 9 
0.120 	 4 
0.120 	 3 
0.120 	 6 
0.120 	 9 
0.120 	 3 
0.120 	 5 
0.120 	 6 
0.120 	 3 
0.121 	 3 
0.121 	 5 
0.121 	 5 
0.121 	 7 
0.121 	 2 
0.121 	 6 
0.121 	 8 
0.121 	 7 
0.121 	 1 
0.121 	 3 
0.122 	 7 
0.122 	 4 
0.122 	 6 
0.122 	 2 
0.122 	 3 
0.122 	 9 
0.122 	 5 
0.122 	 4 
0.122 	 6 
0.122 	 7 
0.123 	 5 
0.123 	 5 
0.123 	 3 
0.123 	 7 
0.123 	 4 
0.123 	 5 
0.123 	 5 
0.123 	 4 
0.123 	 3 
0.123 	 1 
0.124 	 1 
0.124 	 8 
0.124 	 5 
0.124 	 2 
0.124 	 2 
0.124 	 2 
0.124 	 8 
0.124 	 5 
0.124 	 2 
0.124 	 9 
0.125 	 3 
0.125 	 6 
0.125 	 3 
0.125 	 3 
0.125 	 5 
0.125 	 3 
0.125 	 6 
0.125 	 7 
0.125 	 3 
0.125 	 10 
0.126 	 6 
0.126 	 1 
0.126 	 4 
0.126 	 2 
0.126 	 5 
0.126 	 5 
0.126 	 3 
0.126 	 3 
0.126 	 3 
0.126 	 4 
0.127 	 3 
0.127 	 1 
0.127 	 4 
0.127 	 5 
0.127 	 4 
0.127 	 3 
0.127 	 3 
0.127 	 8 
0.127 	 1 
0.127 	 7 
0.128 	 7 
0.128 	 2 
0.128 	 4 
0.128 	 1 
0.128 	 2 
0.128 	 2 
0.128 	 5 
0.128 	 6 
0.128 	 2 
0.128 	 9 
0.129 	 3 
0.129 	 3 
0.129 	 3 
0.129 	 4 
0.129 	 7 
0.129 	 5 
0.129 	 2 
0.129 	 2 
0.129 	 3 
0.129 	 2 
0.130 	 4 
0.130 	 2 
0.130 	 5 
0.130 	 2 
0.130 	 3 
0.130 	 3 
0.130 	 8 
0.130 	 5 
0.130 	 4 
0.130 	 10 
0.131 	 4 
0.131 	 3 
0.131 	 3 
0.131 	 1 
0.131 	 5 
0.131 	 4 
0.131 	 4 
0.131 	 3 
0.131 	 0 
0.131 	 3 
0.132 	 5 
0.132 	 0 
0.132 	 3 
0.132 	 11 
0.132 	 4 
0.132 	 2 
0.132 	 2 
0.132 	 6 
0.132 	 3 
0.132 	 4 
0.133 	 1 
0.133 	 2 
0.133 	 7 
0.133 	 1 
0.133 	 2 
0.133 	 8 
0.133 	 3 
0.133 	 0 
0.133 	 0 
0.133 	 5 
0.134 	 9 
0.134 	 4 
0.134 	 6 
0.134 	 3 
0.134 	 2 
0.134 	 1 
0.134 	 2 
0.134 	 3 
0.134 	 5 
0.134 	 2 
0.135 	 2 
0.135 	 4 
0.135 	 3 
0.135 	 1 
0.135 	 3 
0.135 	 3 
0.135 	 2 
0.135 	 5 
0.135 	 3 
0.135 	 1 
0.136 	 5 
0.136 	 4 
0.136 	 3 
0.136 	 10 
0.136 	 3 
0.136 	 5 
0.136 	 1 
0.136 	 3 
0.136 	 5 
0.136 	 3 
0.137 	 6 
0.137 	 4 
0.137 	 0 
0.137 	 3 
0.137 	 2 
0.137 	 3 
0.137 	 2 
0.137 	 0 
0.137 	 5 
0.137 	 3 
0.138 	 1 
0.138 	 3 
0.138 	 3 
0.138 	 2 
0.138 	 3 
0.138 	 3 
0.138 	 4 
0.138 	 0 
0.138 	 4 
0.138 	 4 
0.139 	 1 
0.139 	 2 
0.139 	 2 
0.139 	 5 
0.139 	 3 
0.139 	 6 
0.139 	 3 
0.139 	 2 
0.139 	 4 
0.139 	 1 
0.140 	 2 
0.140 	 5 
0.140 	 4 
0.140 	 6 
0.140 	 5 
0.140 	 2 
0.140 	 1 
0.140 	 3 
0.140 	 7 
0.140 	 6 
0.141 	 3 
0.141 	 2 
0.141 	 5 
0.141 	 3 
0.141 	 1 
0.141 	 1 
0.141 	 4 
0.141 	 2 
0.141 	 3 
0.141 	 1 
0.142 	 2 
0.142 	 4 
0.142 	 3 
0.142 	 4 
0.142 	 3 
0.142 	 2 
0.142 	 1 
0.142 	 0 
0.142 	 3 
0.142 	 5 
0.143 	 3 
0.143 	 1 
0.143 	 3 
0.143 	 3 
0.143 	 2 
0.143 	 1 
0.143 	 4 
0.143 	 2 
0.143 	 3 
0.143 	 2 
0.144 	 4 
0.144 	 4 
0.144 	 4 
0.144 	 1 
0.144 	 4 
0.144 	 2 
0.144 	 1 
0.144 	 3 
0.144 	 4 
0.144 	 1 
0.145 	 6 
0.145 	 2 
0.145 	 6 
0.145 	 6 
0.145 	 3 
0.145 	 3 
0.145 	 2 
0.145 	 1 
0.145 	 4 
0.145 	 2 
0.146 	 4 
0.146 	 2 
0.146 	 5 
0.146 	 1 
0.146 	 1 
0.146 	 4 
0.146 	 4 
0.146 	 1 
0.146 	 1 
0.146 	 3 
0.147 	 5 
0.147 	 5 
0.147 	 2 
0.147 	 3 
0.147 	 1 
0.147 	 3 
0.147 	 5 
0.147 	 8 
0.147 	 5 
0.147 	 4 
0.148 	 3 
0.148 	 4 
0.148 	 7 
0.148 	 4 
0.148 	 1 
0.148 	 0 
0.148 	 2 
0.148 	 3 
0.148 	 3 
0.148 	 1 
0.149 	 3 
0.149 	 1 
0.149 	 2 
0.149 	 6 
0.149 	 4 
0.149 	 3 
0.149 	 1 
0.149 	 3 
0.149 	 4 
0.149 	 2 
0.150 	 3 
0.150 	 1 
0.150 	 2 
0.150 	 2 
0.150 	 4 
0.150 	 5 
0.150 	 1 
0.150 	 3 
0.150 	 4 
0.150 	 2 
0.151 	 1 
0.151 	 1 
0.151 	 4 
0.151 	 0 
0.151 	 7 
0.151 	 3 
0.151 	 2 
0.151 	 1 
0.151 	 6 
0.151 	 2 
0.152 	 2 
0.152 	 2 
0.152 	 6 
0.152 	 3 
0.152 	 4 
0.152 	 4 
0.152 	 3 
0.152 	 3 
0.152 	 2 
0.152 	 6 
0.153 	 1 
0.153 	 7 
0.153 	 8 
0.153 	 3 
0.153 	 1 
0.153 	 4 
0.153 	 2 
0.153 	 0 
0.153 	 2 
0.153 	 4 
0.154 	 3 
0.154 	 1 
0.154 	 2 
0.154 	 3 
0.154 	 2 
0.154 	 5 
0.154 	 0 
0.154 	 1 
0.154 	 1 
0.154 	 4 
0.155 	 1 
0.155 	 2 
0.155 	 2 
0.155 	 1 
0.155 	 1 
0.155 	 3 
0.155 	 3 
0.155 	 3 
0.155 	 4 
