0.000 	 14291 
0.000 	 352 
0.000 	 237 
0.000 	 87 
0.001 	 119 
0.001 	 66 
0.001 	 74 
0.001 	 45 
0.001 	 41 
0.001 	 44 
0.001 	 49 
0.001 	 27 
0.001 	 15 
0.001 	 30 
0.002 	 29 
0.002 	 33 
0.002 	 27 
0.002 	 14 
0.002 	 8 
0.002 	 11 
0.002 	 28 
0.002 	 23 
0.002 	 26 
0.002 	 28 
0.003 	 24 
0.003 	 18 
0.003 	 17 
0.003 	 14 
0.003 	 13 
0.003 	 12 
0.003 	 8 
0.003 	 14 
0.003 	 15 
0.003 	 16 
0.004 	 16 
0.004 	 15 
0.004 	 13 
0.004 	 16 
0.004 	 17 
0.004 	 13 
0.004 	 10 
0.004 	 5 
0.004 	 7 
0.004 	 6 
0.005 	 8 
0.005 	 11 
0.005 	 12 
0.005 	 8 
0.005 	 7 
0.005 	 14 
0.005 	 14 
0.005 	 12 
0.005 	 11 
0.005 	 8 
0.006 	 13 
0.006 	 10 
0.006 	 14 
0.006 	 11 
0.006 	 9 
0.006 	 14 
0.006 	 16 
0.006 	 12 
0.006 	 12 
0.006 	 12 
0.007 	 10 
0.007 	 5 
0.007 	 8 
0.007 	 11 
0.007 	 10 
0.007 	 4 
0.007 	 11 
0.007 	 33 
0.007 	 8 
0.007 	 11 
0.008 	 5 
0.008 	 6 
0.008 	 8 
0.008 	 12 
0.008 	 11 
0.008 	 6 
0.008 	 10 
0.008 	 10 
0.008 	 9 
0.008 	 8 
0.009 	 8 
0.009 	 6 
0.009 	 7 
0.009 	 6 
0.009 	 10 
0.009 	 6 
0.009 	 8 
0.009 	 5 
0.009 	 6 
0.009 	 5 
0.009 	 6 
0.010 	 9 
0.010 	 5 
0.010 	 4 
0.010 	 5 
0.010 	 9 
0.010 	 6 
0.010 	 7 
0.010 	 4 
0.010 	 4 
0.011 	 2 
0.011 	 8 
0.011 	 3 
0.011 	 5 
0.011 	 5 
0.011 	 4 
0.011 	 3 
0.011 	 7 
0.011 	 1 
0.011 	 5 
0.011 	 6 
0.012 	 2 
0.012 	 3 
0.012 	 4 
0.012 	 7 
0.012 	 6 
0.012 	 5 
0.012 	 5 
0.012 	 6 
0.012 	 7 
0.013 	 2 
0.013 	 6 
0.013 	 4 
0.013 	 5 
0.013 	 3 
0.013 	 6 
0.013 	 3 
0.013 	 4 
0.013 	 7 
0.013 	 4 
0.013 	 2 
0.014 	 4 
0.014 	 6 
0.014 	 4 
0.014 	 5 
0.014 	 6 
0.014 	 9 
0.014 	 4 
0.014 	 34 
0.014 	 5 
0.015 	 6 
0.015 	 5 
0.015 	 8 
0.015 	 3 
0.015 	 4 
0.015 	 7 
0.015 	 4 
0.015 	 9 
0.015 	 5 
0.015 	 5 
0.015 	 8 
0.016 	 7 
0.016 	 6 
0.016 	 7 
