0.001 	 13253 
0.002 	 676 
0.003 	 335 
0.004 	 297 
0.005 	 180 
0.006 	 177 
0.007 	 164 
0.008 	 183 
0.009 	 126 
0.010 	 135 
0.011 	 132 
0.012 	 102 
0.013 	 138 
0.014 	 96 
0.015 	 120 
0.016 	 108 
0.017 	 133 
0.018 	 116 
0.019 	 125 
0.020 	 104 
0.021 	 127 
0.022 	 115 
0.023 	 84 
0.024 	 104 
0.025 	 124 
0.026 	 108 
0.027 	 112 
0.028 	 104 
0.029 	 101 
0.030 	 90 
0.031 	 120 
0.032 	 104 
0.033 	 101 
0.034 	 131 
0.035 	 118 
0.036 	 106 
0.037 	 173 
0.038 	 166 
0.039 	 194 
0.040 	 193 
0.041 	 238 
0.042 	 296 
0.043 	 302 
0.044 	 300 
0.045 	 290 
0.046 	 262 
0.047 	 235 
0.048 	 274 
0.049 	 242 
0.050 	 229 
0.051 	 241 
0.052 	 198 
0.053 	 216 
0.054 	 205 
0.055 	 206 
0.056 	 220 
0.057 	 245 
0.058 	 207 
0.059 	 251 
0.060 	 244 
0.061 	 271 
0.062 	 300 
0.063 	 288 
0.064 	 269 
0.065 	 277 
0.066 	 295 
0.067 	 279 
0.068 	 276 
0.069 	 290 
0.070 	 300 
0.071 	 295 
0.072 	 319 
0.073 	 342 
0.074 	 356 
0.075 	 342 
0.076 	 307 
0.077 	 330 
0.078 	 430 
0.079 	 274 
0.080 	 196 
0.081 	 176 
0.082 	 191 
0.083 	 205 
0.084 	 179 
0.085 	 221 
0.086 	 181 
0.087 	 199 
0.088 	 190 
0.089 	 203 
0.090 	 181 
0.091 	 174 
0.092 	 149 
0.093 	 125 
0.094 	 125 
0.095 	 96 
0.096 	 115 
0.097 	 86 
0.098 	 101 
0.099 	 88 
0.100 	 71 
0.101 	 81 
0.102 	 76 
0.103 	 84 
0.104 	 73 
0.105 	 61 
0.106 	 75 
0.107 	 72 
0.108 	 76 
0.109 	 70 
0.110 	 72 
0.111 	 65 
0.112 	 81 
0.113 	 74 
0.114 	 69 
0.115 	 63 
0.116 	 75 
0.117 	 57 
0.118 	 61 
0.119 	 61 
0.120 	 64 
0.121 	 51 
0.122 	 46 
0.123 	 56 
0.124 	 37 
0.125 	 43 
0.126 	 48 
0.127 	 35 
0.128 	 41 
0.129 	 39 
0.130 	 32 
0.131 	 46 
0.132 	 37 
0.133 	 31 
0.134 	 41 
0.135 	 24 
0.136 	 40 
0.137 	 33 
0.138 	 23 
0.139 	 29 
0.140 	 36 
0.141 	 36 
0.142 	 26 
0.143 	 23 
0.144 	 29 
0.145 	 33 
0.146 	 28 
0.147 	 28 
0.148 	 44 
0.149 	 24 
0.150 	 24 
0.151 	 26 
0.152 	 32 
0.153 	 41 
0.154 	 23 
0.155 	 18 
0.156 	 23 
0.157 	 20 
0.158 	 27 
0.159 	 24 
0.160 	 31 
0.161 	 24 
0.162 	 29 
0.163 	 31 
0.164 	 41 
0.165 	 36 
0.166 	 24 
0.167 	 20 
0.168 	 15 
0.169 	 25 
0.170 	 22 
0.171 	 19 
0.172 	 25 
0.173 	 25 
0.174 	 31 
0.175 	 34 
0.176 	 36 
0.177 	 19 
0.178 	 20 
0.179 	 23 
0.180 	 18 
0.181 	 39 
0.182 	 23 
0.183 	 28 
0.184 	 27 
0.185 	 27 
0.186 	 22 
0.187 	 23 
0.188 	 23 
0.189 	 26 
0.190 	 28 
0.191 	 16 
0.192 	 26 
0.193 	 21 
0.194 	 32 
0.195 	 24 
0.196 	 28 
0.197 	 32 
0.198 	 22 
0.199 	 19 
0.200 	 24 
0.201 	 23 
0.202 	 26 
0.203 	 24 
0.204 	 18 
0.205 	 30 
0.206 	 29 
0.207 	 28 
0.208 	 21 
0.209 	 25 
0.210 	 27 
0.211 	 23 
0.212 	 37 
0.213 	 22 
0.214 	 25 
0.215 	 20 
0.216 	 28 
0.217 	 32 
0.218 	 20 
0.219 	 16 
0.220 	 23 
0.221 	 22 
0.222 	 25 
0.223 	 36 
0.224 	 20 
0.225 	 28 
0.226 	 24 
0.227 	 37 
0.228 	 25 
0.229 	 24 
0.230 	 22 
0.231 	 14 
0.232 	 23 
0.233 	 23 
0.234 	 26 
0.235 	 17 
0.236 	 22 
0.237 	 21 
0.238 	 19 
0.239 	 35 
0.240 	 11 
0.241 	 30 
0.242 	 29 
0.243 	 23 
0.244 	 29 
0.245 	 17 
0.246 	 27 
0.247 	 16 
0.248 	 35 
0.249 	 14 
0.250 	 19 
0.251 	 16 
0.252 	 23 
0.253 	 15 
0.254 	 19 
0.255 	 24 
0.256 	 29 
0.257 	 12 
0.258 	 17 
0.259 	 8 
0.260 	 15 
0.261 	 7 
0.262 	 9 
0.263 	 3 
0.264 	 11 
0.265 	 4 
0.266 	 10 
0.267 	 5 
0.268 	 6 
0.269 	 16 
0.270 	 13 
0.271 	 9 
0.272 	 9 
0.273 	 4 
0.274 	 3 
0.275 	 4 
0.276 	 3 
0.277 	 4 
0.278 	 6 
0.279 	 4 
0.280 	 3 
0.281 	 5 
0.282 	 8 
0.283 	 22 
0.284 	 4 
0.285 	 3 
0.286 	 4 
0.287 	 4 
0.288 	 5 
0.289 	 7 
0.290 	 6 
0.291 	 4 
0.292 	 5 
0.293 	 3 
0.294 	 6 
0.295 	 8 
0.296 	 21 
0.297 	 10 
0.298 	 7 
0.299 	 1 
0.300 	 9 
0.301 	 3 
0.302 	 10 
0.303 	 0 
0.304 	 7 
0.305 	 4 
0.306 	 4 
0.307 	 2 
0.308 	 12 
0.309 	 14 
0.310 	 4 
0.311 	 5 
0.312 	 3 
0.313 	 6 
0.314 	 4 
0.315 	 5 
0.316 	 6 
0.317 	 7 
0.318 	 6 
0.319 	 4 
0.320 	 9 
